"","SIGLA_UF","NOME_MUNICIPIO","SIGLA_PARTIDO","NOME_PARTIDO","QTDE_VOTOS_NOMINAIS","leftist_party","date"
"14735","RS","CANDIOTA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1672,0,"2012-10-07"
"14736","RS","GRAVATAÍ","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",26190,0,"2012-10-07"
"14737","RS","NOVA BOA VISTA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",682,0,"2012-10-07"
"14738","RS","MOSTARDAS","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",4279,0,"2012-10-07"
"14739","RS","OSÓRIO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",13082,0,"2012-10-07"
"14740","RS","SÃO JOSÉ DO INHACORÁ","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1223,0,"2012-10-07"
"14741","RS","PALMITINHO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",2694,0,"2012-10-07"
"14742","RS","PASSO FUNDO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,0,"2012-10-07"
"14743","RS","ITAARA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1573,0,"2012-10-07"
"14744","RS","MAÇAMBARÁ","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",2175,0,"2012-10-07"
"14745","RS","JARI","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1728,0,"2012-10-07"
"14746","RS","SÃO JOSÉ DO NORTE","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",4588,0,"2012-10-07"
"14747","RS","ARARICÁ","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1995,0,"2012-10-07"
"14748","RS","MAMPITUBA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1472,0,"2012-10-07"
"14749","RS","SÃO SEPÉ","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",5283,0,"2012-10-07"
"14750","RS","SELBACH","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",2064,0,"2012-10-07"
"14751","RS","SOLEDADE","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",11032,0,"2012-10-07"
"14752","RS","ITATI","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1391,0,"2012-10-07"
"14753","RS","PAULO BENTO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",851,0,"2012-10-07"
"14754","RS","VICENTE DUTRA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",2062,0,"2012-10-07"
"14755","RS","CAPÃO DO LEÃO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",3487,0,"2012-10-07"
"14756","RS","CANOAS","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO",81,1,"2012-10-07"
"14757","RS","PORTO ALEGRE","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO",601,1,"2012-10-07"
"14758","RS","PORTO ALEGRE","PSL","PARTIDO SOCIAL LIBERAL",414,0,"2012-10-07"
"14759","RS","CANOAS","PTN","PARTIDO TRABALHISTA NACIONAL",8161,0,"2012-10-07"
"14760","RS","FAXINALZINHO","PPS","PARTIDO POPULAR SOCIALISTA",1160,0,"2012-10-07"
"14761","RS","RONDINHA","PPS","PARTIDO POPULAR SOCIALISTA",382,0,"2012-10-07"
"14762","RS","GETÚLIO VARGAS","DEM","DEMOCRATAS",5349,0,"2012-10-07"
"14763","RS","PEJUÇARA","DEM","DEMOCRATAS",1608,0,"2012-10-07"
"14764","RS","CHUÍ","DEM","DEMOCRATAS",1008,0,"2012-10-07"
"14765","RS","ARROIO DO PADRE","DEM","DEMOCRATAS",1238,0,"2012-10-07"
"14766","RS","CANOAS","PHS","PARTIDO HUMANISTA DA SOLIDARIEDADE",140,0,"2012-10-07"
"14767","RS","CACHOEIRINHA","PSB","PARTIDO SOCIALISTA BRASILEIRO",24089,1,"2012-10-07"
"14768","RS","CRUZ ALTA","PSB","PARTIDO SOCIALISTA BRASILEIRO",7467,1,"2012-10-07"
"14769","RS","INHACORÁ","PSB","PARTIDO SOCIALISTA BRASILEIRO",163,1,"2012-10-07"
"14770","RS","GRAVATAÍ","PSB","PARTIDO SOCIALISTA BRASILEIRO",17116,1,"2012-10-07"
"14771","RS","NOVA PRATA","PSB","PARTIDO SOCIALISTA BRASILEIRO",7550,1,"2012-10-07"
"14772","RS","ROLANTE","PSB","PARTIDO SOCIALISTA BRASILEIRO",5496,1,"2012-10-07"
"14773","RS","HERVEIRAS","PSB","PARTIDO SOCIALISTA BRASILEIRO",1051,1,"2012-10-07"
"14774","RS","SERTÃO","PSB","PARTIDO SOCIALISTA BRASILEIRO",2249,1,"2012-10-07"
"14775","RS","SALTO DO JACUÍ","PSB","PARTIDO SOCIALISTA BRASILEIRO",1552,1,"2012-10-07"
"14776","RS","AMARAL FERRADOR","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2098,0,"2012-10-07"
"14777","RS","MARATÁ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1182,0,"2012-10-07"
"14778","RS","MATA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2020,0,"2012-10-07"
"14779","RS","SANTA CLARA DO SUL","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2279,0,"2012-10-07"
"14780","RS","PORTO ALEGRE","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2037,0,"2012-10-07"
"14781","RS","SANTA MARIA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",9128,0,"2012-10-07"
"14782","RS","SÃO LEOPOLDO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",32089,0,"2012-10-07"
"14783","RS","CANOAS","PSOL","PARTIDO SOCIALISMO E LIBERDADE",357,1,"2012-10-07"
"14784","RS","PORTO ALEGRE","PSOL","PARTIDO SOCIALISMO E LIBERDADE",3074,1,"2012-10-07"
"14785","RS","RIO GRANDE","PSOL","PARTIDO SOCIALISMO E LIBERDADE",172,1,"2012-10-07"
"14786","RS","SANTA MARIA","PSOL","PARTIDO SOCIALISMO E LIBERDADE",1063,1,"2012-10-07"
"14787","RS","SANTA MARIA","PSOL","PARTIDO SOCIALISMO E LIBERDADE",1072,1,"2012-10-07"
"14788","RS","CAXIAS DO SUL","PC DO B","PARTIDO COMUNISTA DO BRASIL",9660,0,"2012-10-07"
"14789","RS","CAXIAS DO SUL","PC DO B","PARTIDO COMUNISTA DO BRASIL",10127,0,"2012-10-07"
"14790","RS","PORTO ALEGRE","PC DO B","PARTIDO COMUNISTA DO BRASIL",15254,0,"2012-10-07"
"14791","RS","QUARAÍ","PRB","PARTIDO REPUBLICANO BRASILEIRO",264,0,"2012-10-07"
"14792","RS","TRAMANDAÍ","PRB","PARTIDO REPUBLICANO BRASILEIRO",2567,0,"2012-10-07"
"14793","RS","DOIS LAJEADOS","PP","PARTIDO PROGRESSISTA",1257,0,"2012-10-07"
"14794","RS","NOVA ESPERANÇA DO SUL","PP","PARTIDO PROGRESSISTA",1649,0,"2012-10-07"
"14795","RS","ANTA GORDA","PP","PARTIDO PROGRESSISTA",2583,0,"2012-10-07"
"14796","RS","ARROIO DO MEIO","PP","PARTIDO PROGRESSISTA",5611,0,"2012-10-07"
"14797","RS","ARROIO GRANDE","PP","PARTIDO PROGRESSISTA",6929,0,"2012-10-07"
"14798","RS","LAGOÃO","PP","PARTIDO PROGRESSISTA",2366,0,"2012-10-07"
"14799","RS","PINHAL","PP","PARTIDO PROGRESSISTA",1160,0,"2012-10-07"
"14800","RS","IVORÁ","PP","PARTIDO PROGRESSISTA",859,0,"2012-10-07"
"14801","RS","CAIBATÉ","PP","PARTIDO PROGRESSISTA",1676,0,"2012-10-07"
"14802","RS","CAMAQUÃ","PP","PARTIDO PROGRESSISTA",19053,0,"2012-10-07"
"14803","RS","VISTA ALEGRE DO PRATA","PP","PARTIDO PROGRESSISTA",643,0,"2012-10-07"
"14804","RS","ITACURUBI","PP","PARTIDO PROGRESSISTA",1081,0,"2012-10-07"
"14805","RS","IBIRUBÁ","PP","PARTIDO PROGRESSISTA",7427,0,"2012-10-07"
"14806","RS","IGREJINHA","PP","PARTIDO PROGRESSISTA",8621,0,"2012-10-07"
"14807","RS","PLANALTO","PP","PARTIDO PROGRESSISTA",3366,0,"2012-10-07"
"14808","RS","CHUVISCA","PP","PARTIDO PROGRESSISTA",1665,0,"2012-10-07"
"14809","RS","SANTA BÁRBARA DO SUL","PP","PARTIDO PROGRESSISTA",2891,0,"2012-10-07"
"14810","RS","ESTRELA VELHA","PP","PARTIDO PROGRESSISTA",1625,0,"2012-10-07"
"14811","RS","SANTO ANTÔNIO DA PATRULHA","PP","PARTIDO PROGRESSISTA",13223,0,"2012-10-07"
"14812","RS","JARI","PP","PARTIDO PROGRESSISTA",1114,0,"2012-10-07"
"14813","RS","SÃO MARCOS","PP","PARTIDO PROGRESSISTA",6428,0,"2012-10-07"
"14814","RS","SOBRADINHO","PP","PARTIDO PROGRESSISTA",0,0,"2012-10-07"
"14815","RS","URUGUAIANA","PP","PARTIDO PROGRESSISTA",15780,0,"2012-10-07"
"14816","RS","FORTALEZA DOS VALOS","PP","PARTIDO PROGRESSISTA",1739,0,"2012-10-07"
"14817","RS","JABOTICABA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",1398,1,"2012-10-07"
"14818","RS","PINHAL","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",784,1,"2012-10-07"
"14819","RS","CARAZINHO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",17315,1,"2012-10-07"
"14820","RS","CAXIAS DO SUL","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",45402,1,"2012-10-07"
"14821","RS","FARROUPILHA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",25507,1,"2012-10-07"
"14822","RS","GRAVATAÍ","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",636,1,"2012-10-07"
"14823","RS","IJUÍ","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",26172,1,"2012-10-07"
"14824","RS","MIRAGUAÍ","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",1987,1,"2012-10-07"
"14825","RS","SERTÃO SANTANA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",2106,1,"2012-10-07"
"14826","RS","PINHEIRO MACHADO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",2123,1,"2012-10-07"
"14827","RS","TIRADENTES DO SUL","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",1771,1,"2012-10-07"
"14828","RS","PORTÃO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",2879,1,"2012-10-07"
"14829","RS","PORTO ALEGRE","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",52158,1,"2012-10-07"
"14830","RS","PORTO ALEGRE","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",43062,1,"2012-10-07"
"14831","RS","PORTO ALEGRE","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",52733,1,"2012-10-07"
"14832","RS","VILA NOVA DO SUL","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",1801,1,"2012-10-07"
"14833","RS","RESTINGA SÊCA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",5824,1,"2012-10-07"
"14834","RS","CAPIVARI DO SUL","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",1585,1,"2012-10-07"
"14835","RS","SANTO ANTÔNIO DAS MISSÕES","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",2165,1,"2012-10-07"
"14836","RS","SEVERIANO DE ALMEIDA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",1704,1,"2012-10-07"
"14837","RS","BARRA DO RIBEIRO","PT","PARTIDO DOS TRABALHADORES",734,1,"2012-10-07"
"14838","RS","BENTO GONÇALVES","PT","PARTIDO DOS TRABALHADORES",29012,1,"2012-10-07"
"14839","RS","VILA MARIA","PT","PARTIDO DOS TRABALHADORES",1380,1,"2012-10-07"
"14840","RS","SEDE NOVA","PT","PARTIDO DOS TRABALHADORES",1209,1,"2012-10-07"
"14841","RS","CIDREIRA","PT","PARTIDO DOS TRABALHADORES",565,1,"2012-10-07"
"14842","RS","CANOAS","PT","PARTIDO DOS TRABALHADORES",32282,1,"2012-10-07"
"14843","RS","CAXIAS DO SUL","PT","PARTIDO DOS TRABALHADORES",24168,1,"2012-10-07"
"14844","RS","DOIS IRMÃOS DAS MISSÕES","PT","PARTIDO DOS TRABALHADORES",630,1,"2012-10-07"
"14845","RS","GUAPORÉ","PT","PARTIDO DOS TRABALHADORES",2254,1,"2012-10-07"
"14846","RS","GUARANI DAS MISSÕES","PT","PARTIDO DOS TRABALHADORES",3035,1,"2012-10-07"
"14847","RS","ITATIBA DO SUL","PT","PARTIDO DOS TRABALHADORES",1872,1,"2012-10-07"
"14848","RS","PALMITINHO","PT","PARTIDO DOS TRABALHADORES",2641,1,"2012-10-07"
"14849","RS","PANAMBI","PT","PARTIDO DOS TRABALHADORES",7104,1,"2012-10-07"
"14850","RS","PORTO ALEGRE","PT","PARTIDO DOS TRABALHADORES",6505,1,"2012-10-07"
"14851","RS","PORTO ALEGRE","PT","PARTIDO DOS TRABALHADORES",8968,1,"2012-10-07"
"14852","RS","UNIÃO DA SERRA","PT","PARTIDO DOS TRABALHADORES",805,1,"2012-10-07"
"14853","RS","VITÓRIA DAS MISSÕES","PT","PARTIDO DOS TRABALHADORES",1693,1,"2012-10-07"
"14854","RS","DILERMANDO DE AGUIAR","PT","PARTIDO DOS TRABALHADORES",1506,1,"2012-10-07"
"14855","RS","CHUVISCA","PT","PARTIDO DOS TRABALHADORES",257,1,"2012-10-07"
"14856","RS","SÃO FRANCISCO DE PAULA","PT","PARTIDO DOS TRABALHADORES",4206,1,"2012-10-07"
"14857","RS","NOVO CABRAIS","PT","PARTIDO DOS TRABALHADORES",2218,1,"2012-10-07"
"14858","RS","SÃO JOSÉ DO OURO","PT","PARTIDO DOS TRABALHADORES",2799,1,"2012-10-07"
"14859","RS","SÃO SEBASTIÃO DO CAÍ","PT","PARTIDO DOS TRABALHADORES",1902,1,"2012-10-07"
"14860","RS","NOVO XINGU","PT","PARTIDO DOS TRABALHADORES",611,1,"2012-10-07"
"14861","RS","TRÊS COROAS","PT","PARTIDO DOS TRABALHADORES",950,1,"2012-10-07"
"14862","RS","PALMARES DO SUL","PT","PARTIDO DOS TRABALHADORES",5279,1,"2012-10-07"
"14863","RS","DOM FELICIANO","PTB","PARTIDO TRABALHISTA BRASILEIRO",295,0,"2012-10-07"
"14864","RS","ARAMBARÉ","PTB","PARTIDO TRABALHISTA BRASILEIRO",400,0,"2012-10-07"
"14865","RS","SÃO VICENTE DO SUL","PTB","PARTIDO TRABALHISTA BRASILEIRO",1879,0,"2012-10-07"
"14866","RS","INHACORÁ","PTB","PARTIDO TRABALHISTA BRASILEIRO",896,0,"2012-10-07"
"14867","RS","MONTE BELO DO SUL","PTB","PARTIDO TRABALHISTA BRASILEIRO",1459,0,"2012-10-07"
"14868","RS","MAXIMILIANO DE ALMEIDA","PTB","PARTIDO TRABALHISTA BRASILEIRO",1703,0,"2012-10-07"
"14869","RS","MIRAGUAÍ","PTB","PARTIDO TRABALHISTA BRASILEIRO",1726,0,"2012-10-07"
"14870","RS","RIO PARDO","PTB","PARTIDO TRABALHISTA BRASILEIRO",11410,0,"2012-10-07"
"14871","RS","ROCA SALES","PTB","PARTIDO TRABALHISTA BRASILEIRO",1990,0,"2012-10-07"
"14872","RS","SANTANA DA BOA VISTA","PTB","PARTIDO TRABALHISTA BRASILEIRO",2757,0,"2012-10-07"
"14873","RS","PASSA SETE","PTB","PARTIDO TRABALHISTA BRASILEIRO",2088,0,"2012-10-07"
"14874","RS","TRÊS PASSOS","PTB","PARTIDO TRABALHISTA BRASILEIRO",8976,0,"2012-10-07"
"14875","RS","CAPELA DE SANTANA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",3211,0,"2012-10-07"
"14876","RS","IPÊ","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1780,0,"2012-10-07"
"14877","RS","ENTRE-IJUÍS","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",4638,0,"2012-10-07"
"14878","RS","CAMPOS BORGES","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1381,0,"2012-10-07"
"14879","RS","TRÊS CACHOEIRAS","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",3558,0,"2012-10-07"
"14880","RS","TAQUARUÇU DO SUL","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1726,0,"2012-10-07"
"14881","RS","CAMBARÁ DO SUL","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",2235,0,"2012-10-07"
"14882","RS","TUPANDI","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1662,0,"2012-10-07"
"14883","RS","CAMPINA DAS MISSÕES","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",2765,0,"2012-10-07"
"14884","RS","VILA FLORES","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1175,0,"2012-10-07"
"14885","RS","CRISSIUMAL","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",4738,0,"2012-10-07"
"14886","RS","CRUZ ALTA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",15530,0,"2012-10-07"
"14887","RS","ELDORADO DO SUL","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",5472,0,"2012-10-07"
"14888","RS","DONA FRANCISCA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1349,0,"2012-10-07"
"14889","RS","ARAMBARÉ","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1029,0,"2012-10-07"
"14890","RS","FLORES DA CUNHA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",7128,0,"2012-10-07"
"14891","RS","GENTIL","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",889,0,"2012-10-07"
"14892","RS","MORRO REUTER","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",2295,0,"2012-10-07"
"14893","RS","MULITERNO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",812,0,"2012-10-07"
"14894","RS","PONTE PRETA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1015,0,"2012-10-07"
"14895","RS","PRESIDENTE LUCENA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1071,0,"2012-10-07"
"14896","RS","SANTA CLARA DO SUL","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",2318,0,"2012-10-07"
"14897","RS","NOVO HAMBURGO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",30402,0,"2012-10-07"
"14898","RS","PAIM FILHO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1634,0,"2012-10-07"
"14899","RS","PORTÃO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",9652,0,"2012-10-07"
"14900","RS","PORTO LUCENA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",2120,0,"2012-10-07"
"14901","RS","PORTO XAVIER","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",3721,0,"2012-10-07"
"14902","RS","XANGRI-LÁ","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1645,0,"2012-10-07"
"14903","RS","SANTA MARIA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",28774,0,"2012-10-07"
"14904","RS","SANTA MARIA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",30091,0,"2012-10-07"
"14905","RS","SANTIAGO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",5829,0,"2012-10-07"
"14906","RS","VALE VERDE","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",1461,0,"2012-10-07"
"14907","RS","TAPES","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",507,0,"2012-10-07"
"14908","RS","NOVO XINGU","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",763,0,"2012-10-07"
"14909","RS","TRAMANDAÍ","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",10786,0,"2012-10-07"
"14910","RS","BOM PRINCÍPIO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",4189,0,"2012-10-07"
"14911","RS","PORTO ALEGRE","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO",240,1,"2012-10-07"
"14912","RS","PORTO ALEGRE","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO",530,1,"2012-10-07"
"14913","RS","SANTA MARIA","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO",632,1,"2012-10-07"
"14914","RS","SANTA MARIA","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO",633,1,"2012-10-07"
"14915","RS","PORTO ALEGRE","PSL","PARTIDO SOCIAL LIBERAL",785,0,"2012-10-07"
"14916","RS","NOVA HARTZ","PSC","PARTIDO SOCIAL CRISTÃO",1686,0,"2012-10-07"
"14917","RS","CACHOEIRINHA","PPS","PARTIDO POPULAR SOCIALISTA",609,0,"2012-10-07"
"14918","RS","PELOTAS","DEM","DEMOCRATAS",3208,0,"2012-10-07"
"14919","RS","ROLANTE","DEM","DEMOCRATAS",328,0,"2012-10-07"
"14920","RS","CANOAS","PHS","PARTIDO HUMANISTA DA SOLIDARIEDADE",35,0,"2012-10-07"
"14921","RS","GENERAL CÂMARA","PHS","PARTIDO HUMANISTA DA SOLIDARIEDADE",2951,0,"2012-10-07"
"14922","RS","BUTIÁ","PSB","PARTIDO SOCIALISTA BRASILEIRO",936,1,"2012-10-07"
"14923","RS","COLORADO","PSB","PARTIDO SOCIALISTA BRASILEIRO",1440,1,"2012-10-07"
"14924","RS","ESTÂNCIA VELHA","PSB","PARTIDO SOCIALISTA BRASILEIRO",5852,1,"2012-10-07"
"14925","RS","MORMAÇO","PSB","PARTIDO SOCIALISTA BRASILEIRO",1037,1,"2012-10-07"
"14926","RS","SANTA CECÍLIA DO SUL","PSB","PARTIDO SOCIALISTA BRASILEIRO",1018,1,"2012-10-07"
"14927","RS","VIAMÃO","PSB","PARTIDO SOCIALISTA BRASILEIRO",9317,1,"2012-10-07"
"14928","RS","ARROIO DO MEIO","PV","PARTIDO VERDE",1449,1,"2012-10-07"
"14929","RS","SANTA VITÓRIA DO PALMAR","PV","PARTIDO VERDE",680,1,"2012-10-07"
"14930","RS","TAQUARI","PV","PARTIDO VERDE",955,1,"2012-10-07"
"14931","RS","CANOAS","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",4838,0,"2012-10-07"
"14932","RS","GRAMADO DOS LOUREIROS","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",917,0,"2012-10-07"
"14933","RS","JÚLIO DE CASTILHOS","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",6436,0,"2012-10-07"
"14934","RS","PINHEIRO MACHADO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2647,0,"2012-10-07"
"14935","RS","PORTO ALEGRE","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1898,0,"2012-10-07"
"14936","RS","PORTO ALEGRE","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2217,0,"2012-10-07"
"14937","RS","PORTO ALEGRE","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1524,0,"2012-10-07"
"14938","RS","CAPIVARI DO SUL","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",1198,0,"2012-10-07"
"14939","RS","SÃO JOSÉ DO OURO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",2256,0,"2012-10-07"
"14940","RS","TRÊS COROAS","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA",4748,0,"2012-10-07"
"14941","RS","CACHOEIRINHA","PSOL","PARTIDO SOCIALISMO E LIBERDADE",2582,1,"2012-10-07"
"14942","RS","VIAMÃO","PSOL","PARTIDO SOCIALISMO E LIBERDADE",8028,1,"2012-10-07"
"14943","RS","MATO CASTELHANO","PSD","PARTIDO SOCIAL DEMOCRÁTICO",74,0,"2012-10-07"
"14944","RS","SÃO JOSÉ DO SUL","PSD","PARTIDO SOCIAL DEMOCRÁTICO",1164,0,"2012-10-07"
"14945","RS","IJUÍ","PC DO B","PARTIDO COMUNISTA DO BRASIL",22491,0,"2012-10-07"
"14946","RS","SÃO JORGE","PP","PARTIDO PROGRESSISTA",1371,0,"2012-10-07"
"14947","RS","IBARAMA","PP","PARTIDO PROGRESSISTA",1863,0,"2012-10-07"
"14948","RS","AGUDO","PP","PARTIDO PROGRESSISTA",5102,0,"2012-10-07"
"14949","RS","DEZESSEIS DE NOVEMBRO","PP","PARTIDO PROGRESSISTA",1241,0,"2012-10-07"
"14950","RS","ALPESTRE","PP","PARTIDO PROGRESSISTA",2440,0,"2012-10-07"
"14951","RS","EUGÊNIO DE CASTRO","PP","PARTIDO PROGRESSISTA",1161,0,"2012-10-07"
"14952","RS","EUGÊNIO DE CASTRO","PP","PARTIDO PROGRESSISTA",1054,0,"2012-10-07"
"14953","RS","CERRO LARGO","PP","PARTIDO PROGRESSISTA",4103,0,"2012-10-07"
"14954","RS","BARÃO","PP","PARTIDO PROGRESSISTA",2390,0,"2012-10-07"
"14955","RS","GARIBALDI","PP","PARTIDO PROGRESSISTA",5035,0,"2012-10-07"
"14956","RS","MANOEL VIANA","PP","PARTIDO PROGRESSISTA",2616,0,"2012-10-07"
"14957","RS","MATO LEITÃO","PP","PARTIDO PROGRESSISTA",1756,0,"2012-10-07"
"14958","RS","IRAÍ","PP","PARTIDO PROGRESSISTA",2650,0,"2012-10-07"
"14959","RS","NICOLAU VERGUEIRO","PP","PARTIDO PROGRESSISTA",757,0,"2012-10-07"
"14960","RS","QUEVEDOS","PP","PARTIDO PROGRESSISTA",1339,0,"2012-10-07"
"14961","RS","SERTÃO SANTANA","PP","PARTIDO PROGRESSISTA",2369,0,"2012-10-07"
"14962","RS","PUTINGA","PP","PARTIDO PROGRESSISTA",2264,0,"2012-10-07"
"14963","RS","SANTA CRUZ DO SUL","PP","PARTIDO PROGRESSISTA",14303,0,"2012-10-07"
"14964","RS","CRISTAL DO SUL","PP","PARTIDO PROGRESSISTA",1043,0,"2012-10-07"
